CaseNumber,Location,Reported Date,Month,Year,Offense Desc,Statute Code,Statute Desc,Counts,Reporting Officer
2019-00004485,182 THURBERS AVE,01/15/2019 01:01:00 PM,1,2019,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,KPea
2019-00004506,434 MT PLEASANT AVE,01/15/2019 01:00:00 PM,1,2019,Weapons,11-47-60,POSSESSION OF FIREARMS ON SCHOOL GROUNDS,1,LPichs
2019-00004479,144 DEPINEDO ST,01/15/2019 12:16:00 PM,1,2019,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,AChin
2019-00004477,BROAD ST & PEARL ST,01/15/2019 12:13:00 PM,1,2019,Traffic Violation,31-11-18,"Driving after Denial, Suspension or Revocation of License",1,JButen
2019-00004476,161 ADELAIDE AVE,01/15/2019 12:11:00 PM,1,2019,Warrant\Capias,BWARRANT-SC,BENCH WARRANT ISSUED FROM SUPERIOR COURT,1,PTesseris
2019-00004480,54 NARRAGANSETT AVE,01/15/2019 12:08:00 PM,1,2019,Burglary,11-8-5,B&E OTHER BUILDING W/CRIM INTENT,1,TRichards
2019-00004475,33 THACKERY ST,01/15/2019 12:02:00 PM,1,2019,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,KShea
2019-00004472,127 DEXTERDALE RD,01/15/2019 11:55:00 AM,1,2019,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,Central Station
2019-00004465,120 MANTON AVE,01/15/2019 11:44:00 AM,1,2019,"Assault, Aggravated",11-5-2,FELONY ASSAULT/ DANG. WEAPON OR SUBSTANCE,1,LMarroquin
2019-00004467,11 BAILEY CT,01/15/2019 11:43:00 AM,1,2019,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,LAndreozzi
2019-00004463,23 CROMWELL ST,01/15/2019 11:41:00 AM,1,2019,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,Central Station
2019-00004458,198 RIVER AVE,01/15/2019 11:24:00 AM,1,2019,Murder\Manslaughter,11-23-1,MURDER-1ST DEGREE,1,
2019-00004458,198 RIVER AVE,01/15/2019 11:24:00 AM,1,2019,RI Statute Violation,15-15-3,VIOLATION OF PROTECTIVE ORDER,1,
2019-00004456,325 WASHINGTON ST,01/15/2019 11:21:00 AM,1,2019,RI Statute Violation,11-37.1-3,SEXUAL OFFENDER REGISTRATION REQUIRED,1,TRudd
2019-00004459,CURTIS ST & THERESA CT,01/15/2019 11:20:30 AM,1,2019,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,LAndreozzi
2019-00004452,BROAD ST & STEWART ST,01/15/2019 11:13:34 AM,1,2019,Auto Towed,Not Used,Parking or MV Violation,0,JButen
2019-00004453,593 EDDY ST,01/15/2019 11:13:00 AM,1,2019,Tresspassing,11-44-26,WILLFUL TRESPASS,1,KShea
2019-00004451,SUTTON ST & LEE ST,01/15/2019 11:10:00 AM,1,2019,Article Found,Not Used,No violations,0,AElie
2019-00004466,117 PETTEYS AVE,01/15/2019 10:59:32 AM,1,2019,Burglary,11-8-1,BURGLARY,1,JRodrigues
2019-00004423,ELMWOOD AVE  ,01/15/2019 09:31:00 AM,1,2019,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,Central Station
2019-00004425,940 MANTON AVE,01/15/2019 09:28:00 AM,1,2019,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,GScarcello
2019-00004419,68 KENNEDY PLZ,01/15/2019 09:22:00 AM,1,2019,Warrant\Capias,BWARRANT-SC,BENCH WARRANT ISSUED FROM SUPERIOR COURT,1,NFroncillo
2019-00004404,50 PRAIRIE AVE,01/15/2019 08:46:00 AM,1,2019,Larceny from Motor Vehicle,11-41-6,ATTEMPTED LARCENY/U $1500 - FROM MV,1,EFernandez
2019-00004402,121 GROVE ST,01/15/2019 08:43:06 AM,1,2019,Larceny from Motor Vehicle,11-41-1,LARCENY/O $1500 - FROM MV,1,AElie
2019-00004400,85 CLARENCE ST,01/15/2019 08:37:00 AM,1,2019,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,JAndrade
2019-00004400,85 CLARENCE ST,01/15/2019 08:37:00 AM,1,2019,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,2,JAndrade
2019-00004399,414 SMITHFIELD AVE,01/15/2019 08:35:00 AM,1,2019,Traffic Violation,31-11-18,"Driving after Denial, Suspension or Revocation of License",1,JLanier
2019-00004398,ATWELLS AVE & BOWDOIN ST,01/15/2019 08:24:32 AM,1,2019,Traffic Violation,31-20-12,Stopping for School Bus Required,1,DHull
2019-00004398,ATWELLS AVE & BOWDOIN ST,01/15/2019 08:24:32 AM,1,2019,Traffic Violation,31-11-18,"Driving after Denial, Suspension or Revocation of License",1,DHull
2019-00500207,335 BROADWAY ,01/15/2019 08:09:01 AM,1,2019,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,TPickering
2019-00004395,83 DELAINE ST,01/15/2019 07:59:00 AM,1,2019,Traffic Violation,31-47-9,Operating a MV without Evidence of Insurance,1,ITavarez
2019-00004395,83 DELAINE ST,01/15/2019 07:59:00 AM,1,2019,Traffic Violation,31-11-18,"Driving after Denial, Suspension or Revocation of License",1,ITavarez
2019-00004389,778 CRANSTON ST,01/15/2019 07:34:00 AM,1,2019,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,Central Station
2019-00004388,30 STANDISH AVE,01/15/2019 07:17:38 AM,1,2019,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,CKennedy
2019-00004384,169 ROOSEVELT ST,01/15/2019 07:15:00 AM,1,2019,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,ITavarez
2019-00500206,116 POCASSET AVE,01/15/2019 06:16:30 AM,1,2019,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,TPickering
2019-00004370,264 ADMIRAL ST,01/15/2019 05:31:00 AM,1,2019,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,JGagnon
2019-00004370,264 ADMIRAL ST,01/15/2019 05:31:00 AM,1,2019,Larceny from Motor Vehicle,11-41-1,LARCENY/O $1500 - FROM MV,1,JGagnon
2019-00004354,173 WEYBOSSET ST,01/15/2019 03:08:00 AM,1,2019,Motor Vehicle Theft,11-41-1,LARCENY/O $1500 - AUTO THEFT,1,Central Station
2019-00004320,1141 ELMWOOD AVE,01/15/2019 12:19:00 AM,1,2019,"Larceny, Other",11-41-1,LARCENY/O $1500 - ALL OTH LARCENY,1,LFerreras
2019-00004312,104 OCEAN ST,01/14/2019 11:40:00 PM,1,2019,"Assault, Simple",11-5-3,SIMPLE ASSAULT/BATTERY,1,GGrimes
2019-00004312,104 OCEAN ST,01/14/2019 11:40:00 PM,1,2019,RI Statute Violation,12-7-10,RESISTING LEGAL OR ILLEGAL ARREST,1,GGrimes
2019-00004310,41 STEUBEN ST,01/14/2019 11:25:00 PM,1,2019,"Assault, Threats",11-35-17,CRANK OR OBSCENE PHONE CALLS - INTIMIDATION,1,CBeach
2019-00004304,653 DOUGLAS AVE,01/14/2019 10:36:00 PM,1,2019,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,RMalloy
2019-00004304,653 DOUGLAS AVE,01/14/2019 10:36:00 PM,1,2019,"Assault, Aggravated",11-5-2,FELONY ASSAULT/ DANG. WEAPON OR SUBSTANCE,1,RMalloy
2019-00004303,11 STEUBEN ST,01/14/2019 10:18:00 PM,1,2019,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,KDoldoorian
2019-00500204,333 SHIPYARD ST,01/14/2019 09:56:39 PM,1,2019,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,TPickering
2019-00004297,176 CAMDEN AVE,01/14/2019 09:54:00 PM,1,2019,Request for Assistance,Not Used,No violations,0,EBreault
2019-00004290,85 DARTMOUTH AVE,01/14/2019 09:16:00 PM,1,2019,Warrant\Capias,BWARRANT-6D,BENCH WARRANT ISSUED FROM 6TH DISTRICT COURT,1,DHernandez
2019-00004291,26 HYAT ST,01/14/2019 09:07:00 PM,1,2019,Motor Vehicle Theft,11-41-1,LARCENY/O $1500 - AUTO THEFT,1,KDoldoorian
2019-00004285,WAVERLY ST & DEXTER ST,01/14/2019 08:50:00 PM,1,2019,Warrant\Capias,BWARRANT-6D,BENCH WARRANT ISSUED FROM 6TH DISTRICT COURT,1,ASchneider
2019-00004276,111 PROVIDENCE PL,01/14/2019 08:19:00 PM,1,2019,Tresspassing,11-44-28,TRESPASS UPON PREMISES/PRIVATE REC. FACILITIES,1,SIm
2019-00004272,259 WEYBOSSET ST,01/14/2019 07:49:00 PM,1,2019,Motor Vehicle Theft,11-41-1,LARCENY/O $1500 - AUTO THEFT,1,NManfredi
2019-00004270,CRANSTON ST & DODGE ST,01/14/2019 07:48:00 PM,1,2019,Traffic Violation,31-11-18,"Driving after Denial, Suspension or Revocation of License",1,DCastigliego
2019-00004253,120 EMERSON ST,01/14/2019 06:50:00 PM,1,2019,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,ALevesque
2019-00004246,99 KENNEDY PLZ,01/14/2019 06:23:00 PM,1,2019,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,GMorgan
2019-00004245,1304 BROAD ST,01/14/2019 06:22:00 PM,1,2019,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,Central Station
2019-00004244,164 SUMMIT AVE,01/14/2019 06:04:59 PM,1,2019,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,MGammino
2019-00004237,325 WASHINGTON ST,01/14/2019 05:55:00 PM,1,2019,Missing Persons,Not Used,No violations,0,Central Station
2019-00004236,166 VALLEY ST,01/14/2019 05:41:00 PM,1,2019,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,MVittorioso
2019-00004230,64 TELL ST,01/14/2019 05:31:00 PM,1,2019,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,ASchneider
2019-00004220,380 HOPE ST,01/14/2019 05:06:00 PM,1,2019,Missing Persons,Not Used,No violations,0,Central Station
2019-00004221,75 LABAN ST,01/14/2019 05:04:00 PM,1,2019,Larceny from Building,11-41-1,LARCENY/U $1500 - FROM BLD,1,MVittorioso
2019-00004216,111 DONELSON ST,01/14/2019 04:56:00 PM,1,2019,RI Statute Violation,15-15-3,VIOLATION OF PROTECTIVE ORDER,1,CCastagliuolo
2019-00004215,1 WARREN WAY,01/14/2019 04:54:00 PM,1,2019,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,GBustamante
2019-00004210,325 WASHINGTON ST,01/14/2019 04:45:00 PM,1,2019,Request for Assistance,Not Used,No violations,0,Central Station
2019-00004206,118 SHELDON ST,01/14/2019 04:33:00 PM,1,2019,Traffic Violation,31-11-18,"Driving after Denial, Suspension or Revocation of License",1,NField
2019-00004206,118 SHELDON ST,01/14/2019 04:33:00 PM,1,2019,Traffic Violation,31-8-3,Improper Use of Evidence of Registration or Certificate,1,NField
2019-00004206,118 SHELDON ST,01/14/2019 04:33:00 PM,1,2019,Traffic Violation,31-47-9,Operating a MV without Evidence of Insurance,1,NField
2019-00004206,118 SHELDON ST,01/14/2019 04:33:00 PM,1,2019,Traffic Violation,31-3-1,Operation of Unregistered Vehicle,1,NField
2019-00004197,188 PRINCETON AVE,01/14/2019 04:09:00 PM,1,2019,Lost Article,Not Used,No violations,0,Central Station
2019-00004185,WASHINGTON ST & EDDY ST,01/14/2019 03:43:00 PM,1,2019,Larceny from Building,11-41-1,LARCENY/U $1500 - FROM BLD,1,NManfredi
2019-00004185,WASHINGTON ST & EDDY ST,01/14/2019 03:43:00 PM,1,2019,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,NManfredi
2019-00004185,WASHINGTON ST & EDDY ST,01/14/2019 03:43:00 PM,1,2019,RI Statute Violation,12-7-10,RESISTING LEGAL OR ILLEGAL ARREST,1,NManfredi
2019-00004183,343 BROAD ST,01/14/2019 03:41:00 PM,1,2019,Weapons,11-47-42,WEAPONS OTHER THAN FIREARMS PROHIBITED,1,FMoody
2019-00004176,MICHIGAN AVE & ALABAMA AVE,01/14/2019 03:23:01 PM,1,2019,Auto Towed,Not Used,Parking or MV Violation,0,AGroot
2019-00004175,110 HILARY DR,01/14/2019 03:20:00 PM,1,2019,"Larceny, Other",11-41-7,LARCENY FROM THE PERSON - ALL OTH LARCENY,1,MCamardo
2019-00004175,110 HILARY DR,01/14/2019 03:20:00 PM,1,2019,Larceny from Building,11-41-1,LARCENY/O $1500 - FROM BLD,1,MCamardo
2019-00004170,VALLEY ST & JEWETT ST,01/14/2019 03:13:00 PM,1,2019,Lost Article,Not Used,No violations,0,Central Station
2019-00500193,1 POCASSET AVE,01/14/2019 03:12:27 PM,1,2019,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,SMoffett
2019-00004162,251 POTTERS AVE,01/14/2019 02:33:00 PM,1,2019,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,Central Station
2019-00004141,661 HOPE ST,01/14/2019 01:07:00 PM,1,2019,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,Central Station
2019-00004159,101 CADILLAC DR,01/14/2019 01:00:00 PM,1,2019,Drug Offenses,21-28-4.01-A2A,MANUFAC/POSS/DELIVER SCH 1/II,1,FColon
2019-00004140,18 WHELAN RD,01/14/2019 12:46:00 PM,1,2019,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,Central Station
2019-00004135,250 BROOK ST,01/14/2019 12:26:00 PM,1,2019,Bad Checks,19-9-25,FRAUDULENT CHECKS-(OVER $1000),1,GPereira
2019-00004131,289 MANTON AVE,01/14/2019 11:54:35 AM,1,2019,Motor Vehicle Theft,11-41-1,LARCENY/O $1500 - AUTO THEFT,1,LAndreozzi
2019-00004118,87 BYFIELD ST,01/14/2019 11:03:00 AM,1,2019,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,Central Station
2019-00004117,31 CLYM ST,01/14/2019 10:48:44 AM,1,2019,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROP,1,MTella
2019-00004108,470 MANTON AVE,01/14/2019 10:16:09 AM,1,2019,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,LAndreozzi
2019-00004104,655 PUBLIC ST,01/14/2019 10:01:00 AM,1,2019,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,KShea
2019-00500192,773 CRANSTON ST,01/14/2019 09:55:50 AM,1,2019,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,SMoffett
2019-00004097,55 CROMWELL ST,01/14/2019 09:19:12 AM,1,2019,Motor Vehicle Theft,11-41-1,LARCENY/O $1500 - AUTO THEFT,1,LFernandez
2019-00004090,105 SUTTON ST,01/14/2019 08:58:00 AM,1,2019,"Assault, Simple",11-5-3,SIMPLE ASSAULT/BATTERY,1,DHull
2019-00004090,105 SUTTON ST,01/14/2019 08:58:00 AM,1,2019,RI Statute Violation,11-35-14,REFUSE/RELINQUISH TELEPHONE - W/O DAMAGE,1,DHull
2019-00004083,31 IDA ST,01/14/2019 08:22:00 AM,1,2019,Burglary,11-8-1,BURGLARY,1,JRodrigues
2019-00004076,170 BENEDICT ST,01/14/2019 07:40:08 AM,1,2019,Tresspassing,11-44-26,WILLFUL TRESPASS,1,DHull
2019-00004074,66 WESTFIELD ST,01/14/2019 07:24:00 AM,1,2019,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,LFernandez
2019-00004067,343 BROAD ST,01/14/2019 04:34:00 AM,1,2019,Burglary,11-8-1.1,ATTEMPTED BREAKING AND ENTERING,1,JNajarian
2019-00004045,164 WHITMARSH ST,01/14/2019 02:30:00 AM,1,2019,Missing Persons,Not Used,No violations,0,Central Station
2019-00004035,164 MASSACHUSETTS AVE,01/14/2019 02:01:00 AM,1,2019,Missing Persons,Not Used,No violations,0,Central Station
2019-00004036,87 BYFIELD ST,01/14/2019 01:42:00 AM,1,2019,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,
2019-00004027,100 CHAD BROWN ST,01/14/2019 01:22:00 AM,1,2019,"Fraud, Swindle",11-36-10,PAY EVASION OF FARE FROM TRAIN BUS AUTO. BOAT,1,BMcKenna
2019-00500191,380 VALLEY ST,01/14/2019 01:14:30 AM,1,2019,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,SMoffett
2019-00004024,32 EXCHANGE TER,01/14/2019 01:12:06 AM,1,2019,Medical Aid,Not Used,No violations,0,ADaCruz
2019-00004011,CHALKSTONE AVE & ACADEMY AVE,01/14/2019 12:25:00 AM,1,2019,Traffic Violation,31-11-18,"Driving after Denial, Suspension or Revocation of License",1,KBarth
2019-00003984,380 HOPE ST,01/13/2019 10:23:00 PM,1,2019,Missing Persons,Not Used,No violations,0,Central Station
2019-00003982,568 HOPE ST,01/13/2019 10:19:05 PM,1,2019,"Assault, Aggravated",11-5-2,FELONY ASSAULT/ DANG. WEAPON OR SUBSTANCE,1,MDuffy
2019-00003981,380 HOPE ST,01/13/2019 10:15:00 PM,1,2019,Missing Persons,Not Used,No violations,0,Central Station
2019-00500190,GROSVENOR ,01/13/2019 10:10:25 PM,1,2019,"Larceny, Other",11-41-1,LARCENY/U $1500 - OTH LAR,1,SMoffett
2019-00003979,8 BODELL AVE,01/13/2019 10:01:00 PM,1,2019,Warrant\Capias,BWARRANT-6D,BENCH WARRANT ISSUED FROM 6TH DISTRICT COURT,1,KMelfi
2019-00003974,136 KNIGHT ST,01/13/2019 09:31:00 PM,1,2019,Missing Persons,Not Used,No violations,0,Central Station
2019-00003973,814 ADMIRAL ST,01/13/2019 09:19:00 PM,1,2019,Burglary,11-8-2,B&E DWELLING HOUSE W/O CONSENT,1,DLiu
2019-00003969,222 ADMIRAL ST,01/13/2019 08:53:00 PM,1,2019,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,KRichards
2019-00003965,1280 BROAD ST,01/13/2019 08:24:00 PM,1,2019,"Assault, Aggravated",11-5-2,FELONY ASSAULT,1,AGroot
2019-00003963,188 HANOVER ST,01/13/2019 08:06:00 PM,1,2019,Robbery,11-39-1,ROBBERY-1ST DEGREE,1,LPelaez
2019-00500189,ADMIRAL ST ,01/13/2019 08:00:09 PM,1,2019,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,SMoffett
2019-00003958,19 WARREN ST,01/13/2019 07:28:00 PM,1,2019,Request for Assistance,Not Used,No violations,0,Central Station
2019-00003957,699 HARTFORD AVE,01/13/2019 07:20:00 PM,1,2019,Drug Offenses,21-28-4.01-A2A,MANUFAC/POSS/DELIVER SCH 1/II,1,MGuerra
2019-00003946,CHALKSTONE AVE & BERLIN ST,01/13/2019 06:46:00 PM,1,2019,Traffic Violation,31-20-9,Obedience to Stop Sign,1,JLopes
2019-00003946,CHALKSTONE AVE & BERLIN ST,01/13/2019 06:46:00 PM,1,2019,Traffic Violation,31-8-2,Operation of MV When Registration Canceled,1,JLopes
2019-00003941,FENNER ST & BROAD ST,01/13/2019 06:19:00 PM,1,2019,Larceny from Motor Vehicle,11-41-1,LARCENY/O $1500 - FROM MV,1,GKue
2019-00003937,227 WALDO ST,01/13/2019 05:47:00 PM,1,2019,Disturbance,Not Used,No violations,0,LPelaez
2019-00003928,49 AMERICA ST,01/13/2019 04:47:00 PM,1,2019,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,JFonseca
2019-00003904,22 FORD ST,01/13/2019 03:42:00 PM,1,2019,Assistance Rendered,Not Used,No violations,0,LPelaez
2019-00003898,290 ELMWOOD AVE,01/13/2019 02:55:00 PM,1,2019,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,JStanzione
2019-00003889,755 WESTMINSTER ST,01/13/2019 02:16:00 PM,1,2019,Traffic Violation,31-11-18,"Driving after Denial, Suspension or Revocation of License",1,LFernandez
2019-00003876,DOUGLAS AVE & VANDEWATER ST,01/13/2019 01:07:00 PM,1,2019,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,AChin
2019-00003876,DOUGLAS AVE & VANDEWATER ST,01/13/2019 01:07:00 PM,1,2019,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,AChin
2019-00003870,241 RHODES ST,01/13/2019 12:46:00 PM,1,2019,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,EFernandez
2019-00003868,39 HASKINS ST,01/13/2019 12:42:00 PM,1,2019,Traffic Violation,31-11-18,"Driving after Denial, Suspension or Revocation of License",1,AFrancis
2019-00003866,1688 WESTMINSTER ST,01/13/2019 12:34:00 PM,1,2019,"Assault, Simple",11-5-3,SIMPLE ASSAULT/BATTERY,1,JBento
2019-00003864,87 CARR ST,01/13/2019 12:30:46 PM,1,2019,RI Statute Violation,40-11-12.4,VIOLATION OF RESTRAINING ORDER,1,KWigginton
2019-00003862,131 FRUIT HILL AVE,01/13/2019 12:17:00 PM,1,2019,"Assault, Simple",11-5-3,SIMPLE ASSAULT/BATTERY,1,JO
2019-00003853,137 PEMBROKE AVE,01/13/2019 11:14:52 AM,1,2019,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,JMadeira
2019-00003847,UNION AVE & RICOM WAY,01/13/2019 10:53:00 AM,1,2019,Traffic Violation,31-11-18,"Driving after Denial, Suspension or Revocation of License",1,JAndrade
2019-00500188,212 OAKLAND AVE ,01/13/2019 10:43:27 AM,1,2019,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,SMoffett
2019-00003832,320 ORMS ST,01/13/2019 08:43:00 AM,1,2019,Warrant\Capias,BWARRANT-6D,BENCH WARRANT ISSUED FROM 6TH DISTRICT COURT,1,AChin
2019-00003830,125 PEMBROKE AVE,01/13/2019 08:41:39 AM,1,2019,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,JMadeira
2019-00003824,136 FISK ST,01/13/2019 08:01:53 AM,1,2019,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,KWigginton
2019-00003818,CLIFFORD ST & CHESTNUT ST,01/13/2019 06:15:00 AM,1,2019,Article Found,Not Used,No violations,0,JLeroux
2019-00003803,GARNET ST & PINE ST,01/13/2019 03:06:00 AM,1,2019,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,Central Station
2019-00003800,25 HILLARD ST,01/13/2019 02:55:00 AM,1,2019,Disturbance,Not Used,No violations,0,CBeach
2019-00003798,150 ACORN ST,01/13/2019 02:40:00 AM,1,2019,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,LTaveras
2019-00003798,150 ACORN ST,01/13/2019 02:40:00 AM,1,2019,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,LTaveras
2019-00003764,CEDAR ST & BRAYTON AVE,01/13/2019 12:41:00 AM,1,2019,Larceny from Motor Vehicle,11-41-1,LARCENY/O $1500 - FROM MV,1,LTaveras
2019-00003761,EDDY ST & FULTON ST,01/13/2019 12:22:00 AM,1,2019,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,JLeroux
2019-00003724,SALMON ST & MANTON AVE,01/12/2019 11:02:00 PM,1,2019,Traffic Violation,31-11-18,"Driving after Denial, Suspension or Revocation of License",1,JLopes
2019-00003723,127 W PARK ST,01/12/2019 10:58:00 PM,1,2019,"Assault, Simple",11-5-3,SIMPLE ASSAULT/BATTERY,1,MRousseau
2019-00003720,840 ALLENS AVE,01/12/2019 10:39:00 PM,1,2019,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,FTavares
2019-00003688,83 BROOK ST,01/12/2019 09:16:00 PM,1,2019,Larceny from Motor Vehicle,11-41-1,LARCENY/O $1500 - FROM MV,1,MCastillo
2019-00003689,136 KNIGHT ST,01/12/2019 09:15:00 PM,1,2019,Missing Persons,Not Used,No violations,0,Central Station
2019-00003683,123 PROVIDENCE PL,01/12/2019 09:14:00 PM,1,2019,"Larceny, Shoplifting",11-41-20,SHOPLIFTING-MISD - SHOPLIFTING,1,RAbenante
2019-00003678,533 ELMWOOD AVENUE ,01/12/2019 07:58:00 PM,1,2019,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,Central Station
2019-00003673,705 ELMWOOD AVE,01/12/2019 07:47:00 PM,1,2019,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,Central Station
2019-00003666,147 BOWEN ST,01/12/2019 07:19:00 PM,1,2019,Article Found,Not Used,No violations,0,VPazzetta
2019-00003661,DEAN ST & KENYON ST,01/12/2019 06:55:00 PM,1,2019,Traffic Violation,31-11-18,"Driving after Denial, Suspension or Revocation of License",1,CVingi
2019-00003659,99 KENNEDY PLZ,01/12/2019 06:52:00 PM,1,2019,Warrant\Capias,BWARRANT-SC,BENCH WARRANT ISSUED FROM SUPERIOR COURT,1,GKue
2019-00003656,BROAD ST & STEWART ST,01/12/2019 06:39:00 PM,1,2019,Traffic Violation,31-11-18,"Driving after Denial, Suspension or Revocation of License",1,DCastigliego
2019-00003645,99 KENNEDY PLZ,01/12/2019 06:01:00 PM,1,2019,Warrant\Capias,BWARRANT-SC,BENCH WARRANT ISSUED FROM SUPERIOR COURT,1,TRichards
2019-00003644,24 TAPPAN ST,01/12/2019 05:56:00 PM,1,2019,Missing Persons,Not Used,No violations,0,Central Station
2019-00003640,24 TAPPAN ST,01/12/2019 05:41:00 PM,1,2019,Missing Persons,Not Used,No violations,0,Central Station
2019-00003638,BLACKSTONE BLVD & PRESIDENT AVE,01/12/2019 05:33:00 PM,1,2019,"Assault, Simple",11-5-10,ASSLT ON PERSONS OVER 60 CAUSING BODILY INJURY,1,VPazzetta
2019-00003638,BLACKSTONE BLVD & PRESIDENT AVE,01/12/2019 05:33:00 PM,1,2019,"Assault, Aggravated",11-5-2.3,ASSAULT BY STRANGULATION 12-29-5,1,VPazzetta
2019-00500186,291 KILLINGLY ST,01/12/2019 04:41:48 PM,1,2019,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,SMoffett
2019-00003621,ELMWOOD AVE & BURNETT ST,01/12/2019 04:37:00 PM,1,2019,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,YGonzalez
2019-00003611,244 MASSACHUSETTS AVE,01/12/2019 04:18:00 PM,1,2019,Missing Persons,Not Used,No violations,0,Central Station
2019-00003607,GROVE STREET ,01/12/2019 04:13:00 PM,1,2019,Found Property,Not Used,No violations,0,Central Station
2019-00003609,957 ATWELLS AVE,01/12/2019 03:53:00 PM,1,2019,Burglary,11-8-2,B&E DWELLING HOUSE W/O CONSENT,1,CCastagliuolo
2019-00500185,37 ALMY ST,01/12/2019 03:47:46 PM,1,2019,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,SMoffett
2019-00003595,333 W  RIVER ST,01/12/2019 03:28:00 PM,1,2019,"Larceny, Shoplifting",11-41-20,SHOPLIFTING-MISD - SHOPLIFTING,1,SMarmas
