CaseNumber,Location,Reported Date,Month,Year,Offense Desc,Statute Code,Statute Desc,Counts,Reporting Officer
2019-00003249,35 MONTROSE ST,01/11/2019 02:08:00 PM,1,2019,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,Central Station
2019-00000465,21 GESLER ST,01/02/2019 02:43:00 PM,1,2019,Lost Article,Not Used,No violations,0,Central Station
2018-00133627,627 CRANSTON ST,12/26/2018 02:15:00 PM,12,2018,Lost Article,Not Used,No violations,0,Central Station
2019-00000467,191 BRIDGHAM ST,01/02/2019 02:51:00 PM,1,2019,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,Central Station
2018-00122283,260 PEARL ST,11/21/2018 02:28:00 PM,11,2018,Larceny from Motor Vehicle,11-41-1,LARCENY/O $1500 - FROM MV,1,Central Station
2018-00125084,167 KIMBALL ST,11/30/2018 02:04:00 PM,11,2018,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,Central Station
2018-00118305,43 HUDSON ST,11/09/2018 02:13:00 PM,11,2018,Lost Article,Not Used,No violations,0,Central Station
2018-00125097,25 BRIDGE ST,11/30/2018 02:36:00 PM,11,2018,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,Central Station
2018-00127479,164 SUMMIT AVE,12/07/2018 02:18:00 PM,12,2018,"Assault, Simple",11-5-3,SIMPLE ASSAULT/BATTERY,1,Central Station
2018-00127484,110 ROYAL LITTLE DR,12/07/2018 02:41:00 PM,12,2018,"Fraud, Credit Card",11-49-4,FRAUDULENT USE OF CREDIT CARDS,1,Central Station
2018-00127150,35 OXFORD ST,12/06/2018 01:51:00 PM,12,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,Central Station
2018-00127153,60 PRAIRIE AVE,12/06/2018 02:02:00 PM,12,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,Central Station
2018-00127143,21 PEACE ST,12/06/2018 01:24:00 PM,12,2018,Lost Article,Not Used,No violations,0,Central Station
2018-00129504,130 OAKLAND AVE,12/13/2018 02:06:00 PM,12,2018,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,Central Station
2019-00011034,125 BABCOCK ST,02/04/2019 01:21:00 PM,2,2019,Harassment,Not Used,No violations,0,Central Station
2019-00011023,138 CLEVELAND ST,02/04/2019 12:49:00 PM,2,2019,"Fraud, Credit Card",11-49-5,FRAUD-PERSON AUTH TO PROVIDE GOODS/SERVICES,1,Central Station
2019-00011044,100 PLAINFIELD ST,02/04/2019 01:50:00 PM,2,2019,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,Central Station
2019-00013387,36 HARVARD AVE,02/11/2019 02:48:00 PM,2,2019,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,Central Station
2019-00013383,103 ROOSEVELT ST,02/11/2019 02:19:00 PM,2,2019,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,Central Station
2019-00016850,129 WENDELL ST,02/22/2019 02:19:00 PM,2,2019,Lost Article,Not Used,No violations,0,Central Station
2018-00095908,136 KNIGHT ST,09/10/2018 11:04:00 PM,9,2018,Missing Persons,Not Used,No violations,0,Central Station
2018-00096352,THAYER ST  ,09/12/2018 04:01:00 AM,9,2018,Motor Vehicle Theft,11-41-1,LARCENY/O $1500 - AUTO THEFT,1,Central Station
2018-00099897,136 KNIGHT ST,09/21/2018 12:32:00 AM,9,2018,Missing Persons,Not Used,No violations,0,Central Station
2018-00097545,PAGE ST & PINE ST,09/15/2018 03:30:00 AM,9,2018,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,Central Station
2018-00097545,PAGE ST & PINE ST,09/15/2018 03:30:00 AM,9,2018,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,Central Station
2018-00097406,138 KNIGHT ST,09/14/2018 11:13:00 PM,9,2018,Missing Persons,Not Used,No violations,0,Central Station
2018-00097407,136 KNIGHT ST,09/14/2018 11:13:00 PM,9,2018,Missing Persons,Not Used,No violations,0,Central Station
2018-00098305,332 MAGNOLIA ST ,09/16/2018 11:19:00 PM,9,2018,Larceny from Motor Vehicle,11-41-1,LARCENY/O $1500 - FROM MV,1,Central Station
2018-00098030,WEST FRANKLIN ST ,09/16/2018 03:17:00 AM,9,2018,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,Central Station
2018-00098030,WEST FRANKLIN ST ,09/16/2018 03:17:00 AM,9,2018,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,Central Station
2018-00098741,254 WASHINGTON ST,09/18/2018 12:03:00 AM,9,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,Central Station
2018-00102287,79 WASHINGTON ST,09/26/2018 11:39:00 PM,9,2018,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,Central Station
2018-00105295,47 PAYTON ST,10/04/2018 11:25:00 PM,10,2018,Municipal Code Violation,Sec. 16-3.A,Disorderly and indecent conduct A - Theatening,1,Central Station
2018-00105788,PINE ST & CHESTNUT ST,10/06/2018 03:28:00 AM,10,2018,Larceny from Motor Vehicle,11-41-1,LARCENY/O $1500 - FROM MV,1,Central Station
2018-00110854,136 KNIGHT ST,10/19/2018 11:00:00 PM,10,2018,Missing Persons,Not Used,No violations,0,Central Station
2018-00110949,98 MERINO ST,10/20/2018 06:42:00 AM,10,2018,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,Central Station
2018-00107279,380 HOPE ST,10/09/2018 11:30:00 PM,10,2018,Missing Persons,Not Used,No violations,0,Central Station
2018-00107282,24 TAPPAN ST,10/09/2018 11:39:00 PM,10,2018,Missing Persons,Not Used,No violations,0,Central Station
2018-00107302,DIKE ST & AGNES ST,10/10/2018 12:27:00 AM,10,2018,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,Central Station
2018-00107302,DIKE ST & AGNES ST,10/10/2018 12:27:00 AM,10,2018,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,Central Station
2018-00109419,274 PINE ST,10/16/2018 12:18:00 AM,10,2018,Lost Article,Not Used,No violations,0,Central Station
2018-00109425,GEORGE ST  ,10/16/2018 12:48:00 AM,10,2018,Property Damage,Not Used,No violations,0,Central Station
2018-00116807,104 FILLMORE ST,11/04/2018 11:17:00 PM,11,2018,Juvenile Matter,Not Used,No violations,0,Central Station
2018-00118541,PAGE ST & PINE ST,11/10/2018 03:03:00 AM,11,2018,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,Central Station
2018-00118541,PAGE ST & PINE ST,11/10/2018 03:03:00 AM,11,2018,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,Central Station
2018-00118858,broad st  ,11/11/2018 12:09:00 AM,11,2018,Lost Article,Not Used,No violations,0,Central Station
2018-00118193,244 WASHINGTON AVE,11/09/2018 06:38:00 AM,11,2018,Missing Persons,Not Used,No violations,0,Central Station
2018-00118958,friendship st  ,11/11/2018 05:27:00 AM,11,2018,Request for Assistance,Not Used,No violations,0,Central Station
2019-00001875,RICHMOND ST & CLIFFORD ST,01/06/2019 11:45:00 PM,1,2019,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,Central Station
2019-00000045,196 POCASSET AVE,01/01/2019 01:53:00 AM,1,2019,RI Statute Violation,15-15-3,VIOLATION OF PROTECTIVE ORDER,1,Central Station
2018-00134968,218 DEXTER ST,12/31/2018 02:21:00 AM,12,2018,Larceny from Building,11-41-1,LARCENY/U $1500 - FROM BLD,1,Central Station
2018-00134937,185 DEAN ST,12/30/2018 11:35:00 PM,12,2018,Request for Assistance,Not Used,No violations,0,Central Station
2018-00133511,939 DOUGLAS AVE,12/26/2018 12:23:00 AM,12,2018,Missing Persons,Not Used,No violations,0,Central Station
2018-00133514,313 ADMIRAL ST,12/26/2018 12:38:00 AM,12,2018,Municipal Code Violation,Sec. 16-3.A,Disorderly and indecent conduct A - Theatening,1,Central Station
2018-00134076,380 HOPE ST,12/27/2018 11:21:00 PM,12,2018,Missing Persons,Not Used,No violations,0,Central Station
2018-00132033,PROMENADE ST  ,12/21/2018 01:17:00 AM,12,2018,"Assault, Simple",11-5-3,SIMPLE ASSAULT/BATTERY,1,Central Station
2018-00132033,PROMENADE ST  ,12/21/2018 01:17:00 AM,12,2018,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,Central Station
2018-00132346,380 HOPE ST,12/21/2018 11:32:00 PM,12,2018,Missing Persons,Not Used,No violations,0,Central Station
2019-00006219,136 KNIGHT ST,01/21/2019 12:08:00 AM,1,2019,Missing Persons,Not Used,No violations,0,Central Station
2019-00006225,24 TAPPAN ST,01/21/2019 12:29:00 AM,1,2019,Missing Persons,Not Used,No violations,0,Central Station
2019-00007887,3 DAVOL SQ,01/26/2019 12:40:00 AM,1,2019,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,Central Station
2019-00007887,3 DAVOL SQ,01/26/2019 12:40:00 AM,1,2019,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,Central Station
2019-00007538,265 DUDLEY ST,01/25/2019 01:24:00 AM,1,2019,Lost Article,Not Used,No violations,0,Central Station
2018-00129684,244 WASHINGTON AVE,12/13/2018 11:37:00 PM,12,2018,Missing Persons,Not Used,No violations,0,Central Station
2018-00130450,216 OAKLAND AVE,12/16/2018 01:36:00 AM,12,2018,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,Central Station
2018-00130450,216 OAKLAND AVE,12/16/2018 01:36:00 AM,12,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,Central Station
2018-00130514,200 CHARLES ST,12/16/2018 06:05:00 AM,12,2018,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,Central Station
2018-00130584,344 WASHINGTON ST,12/16/2018 01:39:00 PM,12,2018,"Fraud, Credit Card",11-49-4,FRAUDULENT USE OF CREDIT CARDS,1,Central Station
2018-00130590,140 CHATHAM ST,12/16/2018 01:51:00 PM,12,2018,"Larceny, Other",11-41-6,ATTEMPTED LARCENY/U $1500 - ALL OTH LARCENY,1,Central Station
2018-00126799,86 CHRISTOPHER ST,12/05/2018 10:43:00 AM,12,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,Central Station
2018-00126761,325 WASHINGTON ST,12/05/2018 08:32:00 AM,12,2018,Forgery,11-49.1-3,IDENTITY FRAUD - COUNTERFEIT/FORG,1,Central Station
2018-00126789,133 GANO ST,12/05/2018 10:13:00 AM,12,2018,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,Central Station
2018-00126806,broad st  ,12/05/2018 11:07:00 AM,12,2018,Lost Article,Not Used,No violations,0,Central Station
2018-00126839,380 HOPE ST,12/05/2018 12:57:00 PM,12,2018,Missing Persons,Not Used,No violations,0,Central Station
2018-00126706,broad st  ,12/05/2018 12:05:00 AM,12,2018,Lost Article,Not Used,No violations,0,Central Station
2018-00126855,939 DOUGLAS AVE,12/05/2018 02:27:00 PM,12,2018,Missing Persons,Not Used,No violations,0,Central Station
2018-00126812,1367 BROAD ST,12/05/2018 11:22:00 AM,12,2018,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,Central Station
2018-00126817,754 BROAD ST,12/05/2018 11:37:00 AM,12,2018,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,Central Station
2018-00128289,34 BROOM ST,12/10/2018 12:03:00 AM,12,2018,Request for Assistance,Not Used,No violations,0,Central Station
2018-00128004,24 TAPPAN ST,12/09/2018 12:08:00 AM,12,2018,Missing Persons,Not Used,No violations,0,Central Station
2018-00128023,361 CHARLES ST,12/09/2018 01:20:00 AM,12,2018,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,Central Station
2018-00127664,64 DARTMOUTH AVE,12/07/2018 11:01:00 PM,12,2018,Missing Persons,Not Used,No violations,0,Central Station
2018-00120115,69 TANNER ST,11/14/2018 11:11:00 PM,11,2018,Lost Article,Not Used,No violations,0,Central Station
2018-00120586,47 PRESTON ST,11/16/2018 10:32:00 AM,11,2018,Lost Article,Not Used,No violations,0,Central Station
2018-00120593,7 MT VERNON ST,11/16/2018 11:05:00 AM,11,2018,Lost Article,Not Used,No violations,0,Central Station
2018-00120599,71 MITCHELL ST,11/16/2018 11:19:00 AM,11,2018,Request for Assistance,Not Used,No violations,0,Central Station
2018-00120612,107 HOME AVE,11/16/2018 12:07:00 PM,11,2018,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,Central Station
2018-00120642,51 SILVER SPRING ST,11/16/2018 01:42:00 PM,11,2018,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,Central Station
2018-00120647,244 WASHINGTON AVE,11/16/2018 01:57:00 PM,11,2018,Missing Persons,Not Used,No violations,0,Central Station
2018-00122764,711 BROAD ST,11/23/2018 01:21:00 AM,11,2018,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,Central Station
2018-00122148,19 SNOW ST,11/21/2018 12:39:00 AM,11,2018,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,Central Station
2018-00124614,DEXTER ST & HOLLYWOOD RD,11/28/2018 11:54:00 PM,11,2018,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,Central Station
2018-00125649,629 DOUGLAS AVE,12/02/2018 12:05:00 AM,12,2018,Request for Assistance,Not Used,No violations,0,Central Station
2018-00125725,PLEASANT VALLEY PKWY ,12/02/2018 04:13:00 AM,12,2018,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,Central Station
2019-00017419,136 KNIGHT ST,02/24/2019 12:14:00 AM,2,2019,Missing Persons,Not Used,No violations,0,Central Station
2019-00015526,cranston st  ,02/18/2019 01:57:00 AM,2,2019,Lost Article,Not Used,No violations,0,Central Station
2019-00015515,705 ELMWOOD AVE,02/18/2019 12:52:00 AM,2,2019,Municipal Code Violation,Sec. 16-3.A,Disorderly and indecent conduct A - Theatening,1,Central Station
2019-00019286,24 TAPPAN ST,03/02/2019 12:11:00 AM,3,2019,Missing Persons,Not Used,No violations,0,Central Station
2019-00013868,1 VALLEY ST,02/13/2019 05:11:00 AM,2,2019,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,Central Station
2019-00014148,19 WOONASQUATUCKET AVE,02/13/2019 11:33:00 PM,2,2019,Request for Assistance,Not Used,No violations,0,Central Station
2019-00011576,270 BROAD ST,02/05/2019 11:36:00 PM,2,2019,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,Central Station
2019-00011909,SUPERIOR ST & CRANSTON ST,02/06/2019 11:29:00 PM,2,2019,Motor Vehicle Theft,11-41-1,LARCENY/O $1500 - AUTO THEFT,1,Central Station
2019-00012593,380 HOPE ST,02/08/2019 11:25:00 PM,2,2019,Missing Persons,Not Used,No violations,0,Central Station
2019-00012605,380 HOPE ST,02/08/2019 11:54:00 PM,2,2019,Missing Persons,Not Used,No violations,0,Central Station
2019-00012682,ALLENS AVE  ,02/09/2019 03:11:00 AM,2,2019,Request for Assistance,Not Used,No violations,0,Central Station
2019-00010678,19 SASSAFRAS ST,02/03/2019 03:14:00 AM,2,2019,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,Central Station
2019-00010678,19 SASSAFRAS ST,02/03/2019 03:14:00 AM,2,2019,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,Central Station
2019-00009897,64 DARTMOUTH AVE,01/31/2019 11:59:00 PM,1,2019,Missing Persons,Not Used,No violations,0,Central Station
2019-00008571,81 WASHINGTON AVE,01/27/2019 11:26:00 PM,1,2019,Missing Persons,Not Used,No violations,0,Central Station
2019-00008341,105 HAZAEL ST,01/27/2019 04:49:00 AM,1,2019,Motor Vehicle Theft,11-41-1,LARCENY/O $1500 - AUTO THEFT,1,Central Station
2018-00105628,BLACKSTONE ST & GAY ST,10/05/2018 07:30:00 PM,10,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,Central Station
2018-00105589,41 BARROWS ST,10/05/2018 06:19:00 PM,10,2018,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,Central Station
2018-00105246,24 TAPPAN ST,10/04/2018 08:56:00 PM,10,2018,Missing Persons,Not Used,No violations,0,Central Station
2018-00105502,195 MONTGOMERY AVE,10/05/2018 03:04:00 PM,10,2018,Request for Assistance,Not Used,No violations,0,Central Station
2018-00105535,57 LAURA ST,10/05/2018 04:06:00 PM,10,2018,Lost Article,Not Used,No violations,0,Central Station
2018-00105561,29 SANDRINGHAM AVE,10/05/2018 05:09:00 PM,10,2018,Lost Article,Not Used,No violations,0,Central Station
2018-00105967,739 HARTFORD AVE,10/06/2018 04:08:00 PM,10,2018,Municipal Code Violation,Sec. 16-3.C,Disorderly Conduct C - Fighting Words,1,Central Station
2018-00105933,244 WASHINGTON AVE,10/06/2018 02:50:00 PM,10,2018,Missing Persons,Not Used,No violations,0,Central Station
2018-00105947,91 HARTFORD AVE,10/06/2018 03:09:00 PM,10,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,Central Station
2018-00105974,529 ATWELLS AVE,10/06/2018 04:27:00 PM,10,2018,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,Central Station
2018-00105988,24 TAPPAN ST,10/06/2018 05:12:00 PM,10,2018,Missing Persons,Not Used,No violations,0,Central Station
2018-00105994,380 HOPE ST,10/06/2018 05:40:00 PM,10,2018,Missing Persons,Not Used,No violations,0,Central Station
2018-00106071,32 LUKE ST,10/06/2018 08:44:00 PM,10,2018,Article Found,Not Used,No violations,0,Central Station
2018-00106055,380 HOPE ST,10/06/2018 08:02:00 PM,10,2018,Missing Persons,Not Used,No violations,0,Central Station
2018-00106091,697 ALLENS AVE,10/06/2018 09:40:00 PM,10,2018,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,Central Station
2018-00106102,73 RICHMOND ST,10/06/2018 10:06:00 PM,10,2018,Lost Article,Not Used,No violations,0,Central Station
2018-00101818,401 MANTON AVE,09/25/2018 07:38:00 PM,9,2018,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,Central Station
2018-00105125,128 OAK ST,10/04/2018 03:04:00 PM,10,2018,Request for Assistance,Not Used,No violations,0,Central Station
2018-00104202,550 BROAD ST,10/01/2018 06:25:00 PM,10,2018,Lost Article,Not Used,No violations,0,Central Station
2018-00104149,DOUGLAS AVE  ,10/01/2018 04:12:00 PM,10,2018,Article Found,Not Used,No violations,0,Central Station
2018-00103894,136 KNIGHT ST,09/30/2018 10:03:00 PM,9,2018,Missing Persons,Not Used,No violations,0,Central Station
2018-00103467,136 KNIGHT ST,09/29/2018 10:02:00 PM,9,2018,Missing Persons,Not Used,No violations,0,Central Station
2018-00103768,170 CAMP ST,09/30/2018 04:00:00 PM,9,2018,Lost Article,Not Used,No violations,0,Central Station
2018-00103777,95 SOUTH/THURBERS AVE ,09/30/2018 04:14:00 PM,9,2018,Article Found,Not Used,No violations,0,Central Station
2018-00103841,675 PLAINFIELD ST,09/30/2018 07:01:00 PM,9,2018,Lost Article,Not Used,No violations,0,Central Station
2018-00103850,187 CHAPIN AVE,09/30/2018 07:44:00 PM,9,2018,Request for Assistance,Not Used,No violations,0,Central Station
2018-00103847,21 PUBLIC ST,09/30/2018 07:21:00 PM,9,2018,Lost Article,Not Used,No violations,0,Central Station
2018-00103802,70 SHIP ST,09/30/2018 05:32:00 PM,9,2018,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,Central Station
2018-00103812,138 KNIGHT ST,09/30/2018 05:48:00 PM,9,2018,Missing Persons,Not Used,No violations,0,Central Station
2018-00102918,380 HOPE ST,09/28/2018 05:08:00 PM,9,2018,Missing Persons,Not Used,No violations,0,Central Station
2018-00102909,25 MASSIE AVE,09/28/2018 04:41:00 PM,9,2018,Municipal Code Violation,Sec. 16-3.C,Disorderly Conduct C - Fighting Words,1,Central Station
2018-00102945,1 WARREN WAY,09/28/2018 06:21:00 PM,9,2018,Lost Article,Not Used,No violations,0,Central Station
2018-00102895,181 WENDELL ST,09/28/2018 04:16:00 PM,9,2018,Request for Assistance,Not Used,No violations,0,Central Station
2018-00102873,186 LANGDON ST,09/28/2018 03:19:00 PM,9,2018,Municipal Code Violation,Sec. 16-3.C,Disorderly Conduct C - Fighting Words,1,Central Station
2018-00102864,244 WASHINGTON AVE,09/28/2018 02:52:00 PM,9,2018,Missing Persons,Not Used,No violations,0,Central Station
2018-00103423,27 GODDARD ST,09/29/2018 08:00:00 PM,9,2018,Municipal Code Violation,Sec. 16-3.C,Disorderly Conduct C - Fighting Words,1,Central Station
2018-00102933,24 TAPPAN ST,09/28/2018 05:45:00 PM,9,2018,Missing Persons,Not Used,No violations,0,Central Station
2018-00101143,380 HOPE ST,09/23/2018 08:07:00 PM,9,2018,Missing Persons,Not Used,No violations,0,Central Station
2018-00101755,939 DOUGLAS AVE,09/25/2018 03:55:00 PM,9,2018,Missing Persons,Not Used,No violations,0,Central Station
2018-00101766,WASHINGTON STREET ,09/25/2018 04:14:00 PM,9,2018,Request for Assistance,Not Used,No violations,0,Central Station
2018-00101759,100 GLASGOW ST,09/25/2018 04:02:00 PM,9,2018,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,Central Station
2018-00101775,58 WARRINGTON ST,09/25/2018 04:31:00 PM,9,2018,Lost Article,Not Used,No violations,0,Central Station
2018-00101815,62 SUPERIOR ST,09/25/2018 07:28:00 PM,9,2018,Motor Vehicle Theft,11-41-1,LARCENY/O $1500 - AUTO THEFT,1,Central Station
2018-00101820,380 HOPE ST,09/25/2018 07:41:00 PM,9,2018,Missing Persons,Not Used,No violations,0,Central Station
2018-00101864,401 MANTON AVE,09/25/2018 10:12:00 PM,9,2018,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,Central Station
2018-00101055,1000 ELMWOOD AVE,09/23/2018 03:13:00 PM,9,2018,Lost Article,Not Used,No violations,0,Central Station
2018-00101151,81 WASHINGTON AVE,09/23/2018 08:27:00 PM,9,2018,Missing Persons,Not Used,No violations,0,Central Station
2018-00101076,79 PINEHURST AVE,09/23/2018 04:17:00 PM,9,2018,Lost Article,Not Used,No violations,0,Central Station
2018-00101058,7 TURNER ST,09/23/2018 03:17:00 PM,9,2018,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,Central Station
2018-00101110,244 WASHINGTON AVE,09/23/2018 06:29:00 PM,9,2018,Missing Persons,Not Used,No violations,0,Central Station
2018-00101102,441 PRAIRIE AVE,09/23/2018 05:53:00 PM,9,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,Central Station
2018-00101074,1070 BROAD ST,09/23/2018 04:11:00 PM,9,2018,Request for Assistance,Not Used,No violations,0,Central Station
2018-00101070,250 ADMIRAL ST,09/23/2018 04:01:00 PM,9,2018,Motor Vehicle Theft,11-41-1,LARCENY/O $1500 - AUTO THEFT,1,Central Station
2018-00101061,116 PROVIDENCE ST,09/23/2018 03:22:00 PM,9,2018,Lost Article,Not Used,No violations,0,Central Station
2018-00100659,963 BROAD ST,09/22/2018 04:59:00 PM,9,2018,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,Central Station
2018-00100800,325 WASHINGTON ST,09/22/2018 10:46:00 PM,9,2018,Article Found,Not Used,No violations,0,Central Station
2018-00100623,244 WASHINGTON AVE,09/22/2018 03:43:00 PM,9,2018,Missing Persons,Not Used,No violations,0,Central Station
2018-00098653,649 N  MAIN ST,09/17/2018 07:09:00 PM,9,2018,Lost Article,Not Used,No violations,0,Central Station
2018-00098694,380 HOPE ST,09/17/2018 09:14:00 PM,9,2018,Missing Persons,Not Used,No violations,0,Central Station
2018-00098605,52 FAIRMOUNT AVE,09/17/2018 05:38:00 PM,9,2018,Lost Article,Not Used,No violations,0,Central Station
2018-00098546,758 HOPE ST,09/17/2018 04:04:00 PM,9,2018,Request for Assistance,Not Used,No violations,0,Central Station
2018-00098171,103 IMERA STREET ,09/16/2018 04:44:00 PM,9,2018,RI Statute Violation,11-59-3,VIOLATION OF RESTRAINING ORDER,1,Central Station
2018-00098265,CRANSTON ST & HANOVER ST,09/16/2018 09:26:00 PM,9,2018,Lost Article,Not Used,No violations,0,Central Station
2018-00098276,44 PLEASANT ST,09/16/2018 09:57:00 PM,9,2018,Municipal Code Violation,Sec. 16-3.C,Disorderly Conduct C - Fighting Words,1,Central Station
2018-00099408,136 KNIGHT ST,09/19/2018 08:07:00 PM,9,2018,Missing Persons,Not Used,No violations,0,Central Station
2018-00099392,380 HOPE ST,09/19/2018 07:17:00 PM,9,2018,Missing Persons,Not Used,No violations,0,Central Station
2018-00099351,460 PINE STREET ,09/19/2018 05:21:00 PM,9,2018,Municipal Code Violation,Sec. 16-3.C,Disorderly Conduct C - Fighting Words,1,Central Station
2018-00098919,155 EDDY ST,09/18/2018 02:54:00 PM,9,2018,"Larceny, Other",11-41-1,LARCENY/O $1500 - ALL OTH LARCENY,1,Central Station
2018-00098965,39 BOSTON NECK RD ,09/18/2018 05:09:00 PM,9,2018,Article Found,Not Used,No violations,0,Central Station
2018-00098978,24 CORLISS ST,09/18/2018 05:37:00 PM,9,2018,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,Central Station
2018-00098918,GREENE ST & WASHINGTON ST,09/18/2018 02:48:00 PM,9,2018,Larceny from Motor Vehicle,11-41-1,LARCENY/O $1500 - FROM MV,1,Central Station
2018-00099037,600 PLAINFIELD ST,09/18/2018 08:19:00 PM,9,2018,Lost Article,Not Used,No violations,0,Central Station
2018-00099058,939 DOUGLAS AVE,09/18/2018 09:47:00 PM,9,2018,Missing Persons,Not Used,No violations,0,Central Station
2018-00099064,136 KNIGHT ST,09/18/2018 10:11:00 PM,9,2018,Missing Persons,Not Used,No violations,0,Central Station
2018-00099068,325 WASHINGTON ST,09/18/2018 10:34:00 PM,9,2018,Article Found,Not Used,No violations,0,Central Station
2018-00096219,264 WASHINGTON AVE,09/11/2018 07:40:00 PM,9,2018,Request for Assistance,Not Used,No violations,0,Central Station
2018-00096263,48 MELISSA ST,09/11/2018 09:45:00 PM,9,2018,Juvenile Matter,Not Used,No violations,0,Central Station
2018-00096277,142 WARRINTON STREET ,09/11/2018 10:30:00 PM,9,2018,Municipal Code Violation,Sec. 16-3.C,Disorderly Conduct C - Fighting Words,1,Central Station
